date,city,aqi,co2_emissions,methane_emissions,vehicle_density,industrial_activity,waste_index,ev_subsidy_level,emission_cap_strength,pm25_proxy,pm10_proxy,temperature,humidity,wind_speed,month,day_of_year,year
2018-07-14,Chennai,383.18,3.377,1.549,0.584,0.618,0.714,0.209,0.291,175.76,289.81,39.4,62.0,12.0,7,195,2018
2018-07-15,Chennai,410.39,3.498,1.611,0.614,0.651,0.644,0.236,0.362,189.77,308.73,35.2,53.3,13.5,7,196,2018
2018-07-16,Chennai,416.42,3.252,1.425,0.594,0.63,0.643,0.259,0.375,188.1,333.12,32.3,62.9,12.8,7,197,2018
2018-07-17,Chennai,412.64,3.577,1.614,0.633,0.583,0.703,0.263,0.364,177.04,295.91,33.1,33.1,12.3,7,198,2018
2018-07-18,Chennai,372.89,3.588,1.683,0.623,0.527,0.58,0.26,0.325,147.03,277.94,35.3,56.1,18.5,7,199,2018
2018-07-19,Chennai,373.22,3.249,1.535,0.585,0.611,0.544,0.229,0.346,174.59,254.85,33.9,59.5,13.8,7,200,2018
2018-07-20,Chennai,376.5,3.404,1.735,0.599,0.609,0.619,0.248,0.314,177.5,275.55,33.8,49.4,12.4,7,201,2018
2018-07-21,Chennai,428.25,3.493,1.693,0.578,0.742,0.675,0.233,0.355,183.13,333.7,32.7,49.0,15.2,7,202,2018
2018-07-22,Chennai,396.0,3.497,1.574,0.625,0.649,0.671,0.271,0.322,167.66,315.12,37.8,53.7,15.2,7,203,2018
2018-07-23,Chennai,413.99,3.685,1.781,0.577,0.738,0.676,0.257,0.321,176.93,329.62,33.7,64.2,14.3,7,204,2018
2018-07-24,Chennai,394.94,3.507,1.737,0.617,0.613,0.587,0.294,0.332,172.6,291.66,36.0,48.2,20.1,7,205,2018
2018-07-25,Chennai,418.03,3.602,1.571,0.634,0.702,0.689,0.255,0.322,180.48,309.81,38.9,51.5,11.4,7,206,2018
2018-07-26,Chennai,385.15,3.372,1.745,0.649,0.659,0.641,0.219,0.349,173.92,277.25,35.1,48.1,16.4,7,207,2018
2018-07-27,Chennai,415.89,3.544,1.749,0.651,0.609,0.751,0.209,0.317,188.03,309.6,33.0,64.0,16.2,7,208,2018
2018-07-28,Chennai,427.64,3.709,1.911,0.632,0.656,0.706,0.25,0.386,192.35,334.9,26.4,54.0,9.6,7,209,2018
2018-07-29,Chennai,443.04,3.565,1.768,0.585,0.637,0.674,0.176,0.345,194.65,342.28,30.6,59.4,14.6,7,210,2018
2018-07-30,Chennai,395.64,3.229,1.544,0.586,0.633,0.626,0.234,0.328,170.21,290.64,38.0,64.5,10.8,7,211,2018
2018-07-31,Chennai,419.98,3.668,1.758,0.587,0.567,0.605,0.229,0.315,176.58,311.1,32.5,57.2,13.4,7,212,2018
2018-08-01,Chennai,410.26,3.858,1.846,0.621,0.749,0.645,0.222,0.329,179.42,304.25,27.3,49.9,16.2,8,213,2018
2018-08-02,Chennai,414.94,3.696,1.863,0.664,0.677,0.674,0.251,0.331,191.15,304.65,30.5,66.2,13.5,8,214,2018
2018-08-03,Chennai,437.14,3.661,1.703,0.597,0.594,0.703,0.216,0.33,183.1,330.66,27.4,67.3,7.6,8,215,2018
2018-08-04,Chennai,406.61,3.667,1.81,0.614,0.67,0.546,0.2,0.325,181.77,313.84,29.4,76.0,15.1,8,216,2018
2018-08-05,Chennai,437.53,3.673,1.87,0.667,0.634,0.615,0.262,0.319,187.77,355.77,29.4,66.1,9.2,8,217,2018
2018-08-06,Chennai,412.08,3.513,1.741,0.568,0.717,0.735,0.236,0.354,174.37,309.21,28.6,64.7,11.9,8,218,2018
2018-08-07,Chennai,431.47,3.699,1.796,0.681,0.632,0.607,0.258,0.364,201.24,331.95,30.4,66.9,16.2,8,219,2018
2018-08-08,Chennai,361.87,3.242,1.621,0.646,0.648,0.59,0.253,0.319,172.06,259.28,23.9,63.7,10.2,8,220,2018
2018-08-09,Chennai,436.17,3.499,1.642,0.591,0.617,0.712,0.264,0.335,199.64,328.41,31.8,65.4,14.3,8,221,2018
2018-08-10,Chennai,388.53,3.717,1.633,0.607,0.676,0.685,0.255,0.3,164.7,289.53,33.9,61.3,11.3,8,222,2018
2018-08-11,Chennai,475.24,3.814,1.766,0.687,0.649,0.669,0.266,0.326,219.93,364.43,23.9,68.7,7.4,8,223,2018
2018-08-12,Chennai,425.11,3.648,1.719,0.595,0.707,0.69,0.3,0.376,196.63,324.71,32.4,69.3,11.3,8,224,2018
2018-08-13,Chennai,441.54,3.768,1.854,0.649,0.661,0.628,0.259,0.361,214.07,339.42,31.0,66.2,11.4,8,225,2018
2018-08-14,Chennai,427.39,3.69,1.741,0.701,0.769,0.674,0.266,0.349,187.46,318.88,29.9,60.5,9.9,8,226,2018
2018-08-15,Chennai,416.33,3.656,1.711,0.619,0.643,0.652,0.253,0.314,189.76,308.13,28.8,56.6,13.2,8,227,2018
2018-08-16,Chennai,403.19,3.663,1.83,0.628,0.609,0.618,0.193,0.323,173.73,287.97,29.1,64.6,13.3,8,228,2018
2018-08-17,Chennai,410.97,3.229,1.606,0.71,0.612,0.628,0.246,0.327,169.15,310.73,30.8,64.3,12.0,8,229,2018
2018-08-18,Chennai,428.02,3.616,1.845,0.573,0.609,0.57,0.29,0.358,177.37,319.83,28.6,66.7,12.1,8,230,2018
2018-08-19,Chennai,417.75,3.543,1.706,0.619,0.604,0.601,0.265,0.364,187.88,329.72,35.8,66.6,14.8,8,231,2018
2018-08-20,Chennai,465.48,3.673,1.674,0.64,0.723,0.628,0.236,0.338,202.97,347.16,25.6,84.4,9.6,8,232,2018
2018-08-21,Chennai,390.12,3.653,1.94,0.559,0.632,0.503,0.262,0.356,179.16,286.11,32.2,68.0,16.1,8,233,2018
2018-08-22,Chennai,415.27,3.487,1.75,0.579,0.663,0.685,0.218,0.324,191.49,318.29,26.7,60.9,11.5,8,234,2018
2018-08-23,Chennai,382.14,3.498,1.643,0.596,0.582,0.65,0.272,0.345,171.57,270.14,25.7,72.1,12.2,8,235,2018
2018-08-24,Chennai,449.49,3.587,1.812,0.64,0.644,0.748,0.237,0.36,189.34,340.59,29.6,69.4,10.8,8,236,2018
2018-08-25,Chennai,436.76,3.515,1.702,0.602,0.526,0.529,0.257,0.371,188.14,320.1,25.5,87.7,10.1,8,237,2018
2018-08-26,Chennai,398.07,3.267,1.701,0.622,0.666,0.578,0.221,0.316,180.51,283.97,31.4,75.6,15.7,8,238,2018
2018-08-27,Chennai,449.89,3.654,1.786,0.652,0.617,0.707,0.259,0.368,204.63,339.0,23.7,80.8,11.0,8,239,2018
2018-08-28,Chennai,441.4,3.769,1.806,0.655,0.721,0.571,0.18,0.388,200.92,302.39,29.5,74.3,14.4,8,240,2018
2018-08-29,Chennai,378.91,3.367,1.675,0.541,0.69,0.64,0.24,0.311,176.93,291.09,27.2,76.0,14.1,8,241,2018
2018-08-30,Chennai,432.9,3.499,1.79,0.632,0.689,0.637,0.23,0.308,192.37,325.72,24.7,70.6,12.5,8,242,2018
2018-08-31,Chennai,406.1,3.715,1.728,0.646,0.599,0.745,0.231,0.373,183.92,297.36,22.0,74.8,15.9,8,243,2018
2018-09-01,Chennai,420.97,3.487,1.707,0.633,0.668,0.646,0.15,0.333,193.4,327.09,21.7,68.4,13.2,9,244,2018
2018-09-02,Chennai,469.83,3.903,1.809,0.647,0.747,0.659,0.233,0.337,218.66,358.48,21.9,72.5,7.4,9,245,2018
2018-09-03,Chennai,420.14,3.423,1.7,0.654,0.608,0.656,0.261,0.365,188.45,299.84,27.5,78.9,11.3,9,246,2018
2018-09-04,Chennai,421.23,3.712,1.796,0.64,0.608,0.582,0.227,0.324,188.66,323.03,24.1,79.8,19.9,9,247,2018
2018-09-05,Chennai,445.9,3.432,1.725,0.619,0.65,0.608,0.268,0.347,202.62,340.54,26.1,78.8,13.0,9,248,2018
2018-09-06,Chennai,436.04,3.714,1.884,0.631,0.663,0.573,0.281,0.315,196.09,321.72,23.9,72.5,12.7,9,249,2018
2018-09-07,Chennai,423.36,3.592,1.699,0.53,0.68,0.682,0.263,0.36,187.83,314.85,19.9,95.5,15.5,9,250,2018
2018-09-08,Chennai,395.33,3.662,1.798,0.679,0.673,0.702,0.266,0.36,172.32,316.19,24.0,77.3,16.6,9,251,2018
2018-09-09,Chennai,424.38,3.459,1.707,0.676,0.659,0.593,0.263,0.346,176.72,323.22,24.5,80.4,10.5,9,252,2018
2018-09-10,Chennai,441.77,3.571,1.678,0.672,0.612,0.627,0.271,0.343,202.57,316.56,17.2,88.8,12.9,9,253,2018
2018-09-11,Chennai,452.03,3.553,1.669,0.632,0.747,0.671,0.235,0.343,206.63,340.56,20.4,71.6,12.9,9,254,2018
2018-09-12,Chennai,402.37,3.53,1.855,0.65,0.723,0.562,0.23,0.34,182.68,283.46,19.5,77.9,9.2,9,255,2018
2018-09-13,Chennai,457.66,3.81,1.815,0.633,0.671,0.687,0.231,0.342,208.73,349.45,17.9,94.3,12.4,9,256,2018
2018-09-14,Chennai,468.39,4.059,1.934,0.635,0.708,0.578,0.276,0.361,208.95,344.57,21.9,83.6,13.5,9,257,2018
2018-09-15,Chennai,417.38,3.504,1.686,0.682,0.649,0.536,0.231,0.308,202.29,307.48,22.0,86.6,12.4,9,258,2018
2018-09-16,Chennai,446.62,3.561,1.76,0.555,0.583,0.628,0.247,0.381,207.57,323.91,24.8,77.5,18.0,9,259,2018
2018-09-17,Chennai,418.03,3.772,1.798,0.644,0.692,0.695,0.244,0.348,203.17,309.6,23.1,77.5,14.9,9,260,2018
2018-09-18,Chennai,443.27,3.414,1.59,0.59,0.58,0.689,0.262,0.39,193.7,335.31,19.5,72.4,13.8,9,261,2018
2018-09-19,Chennai,435.65,3.501,1.738,0.576,0.75,0.686,0.276,0.35,195.11,319.04,19.2,97.3,13.0,9,262,2018
2018-09-20,Chennai,433.13,3.527,1.762,0.617,0.591,0.587,0.276,0.345,193.97,315.85,25.2,77.9,14.8,9,263,2018
2018-09-21,Chennai,422.8,3.633,1.815,0.581,0.717,0.778,0.204,0.358,201.39,318.08,21.1,71.0,12.3,9,264,2018
2018-09-22,Chennai,388.67,3.25,1.562,0.573,0.744,0.659,0.268,0.32,157.9,287.83,22.8,91.4,9.0,9,265,2018
2018-09-23,Chennai,417.7,3.534,1.619,0.558,0.582,0.563,0.256,0.324,192.42,310.4,14.9,76.9,9.8,9,266,2018
2018-09-24,Chennai,441.06,3.632,1.672,0.605,0.575,0.699,0.263,0.342,199.75,322.62,14.1,88.1,13.5,9,267,2018
2018-09-25,Chennai,423.46,3.689,1.821,0.647,0.673,0.671,0.248,0.347,198.91,306.22,17.3,88.0,16.1,9,268,2018
2018-09-26,Chennai,437.32,3.627,1.819,0.661,0.722,0.801,0.234,0.366,192.32,326.47,21.3,91.1,11.8,9,269,2018
2018-09-27,Chennai,413.57,3.42,1.637,0.7,0.682,0.767,0.288,0.348,172.22,318.87,22.8,71.9,15.2,9,270,2018
2018-09-28,Chennai,394.89,3.608,1.7,0.609,0.603,0.606,0.253,0.375,192.85,295.31,15.5,86.2,14.1,9,271,2018
2018-09-29,Chennai,409.91,3.533,1.639,0.652,0.73,0.579,0.296,0.293,184.37,303.81,19.1,74.7,15.9,9,272,2018
2018-09-30,Chennai,441.64,3.624,1.776,0.632,0.756,0.624,0.258,0.383,206.38,314.09,18.5,84.0,10.1,9,273,2018
2018-10-01,Chennai,459.13,3.733,1.861,0.65,0.631,0.484,0.259,0.338,204.15,338.64,13.6,90.6,8.1,10,274,2018
2018-10-02,Chennai,485.52,3.916,1.847,0.661,0.695,0.657,0.239,0.36,227.59,357.7,14.2,70.1,15.5,10,275,2018
2018-10-03,Chennai,491.65,3.961,2.008,0.676,0.706,0.726,0.259,0.371,227.44,369.77,16.2,80.5,6.6,10,276,2018
2018-10-04,Chennai,416.8,3.787,1.754,0.66,0.666,0.655,0.288,0.321,197.35,313.16,12.5,76.5,12.0,10,277,2018
2018-10-05,Chennai,444.45,3.726,1.739,0.629,0.629,0.673,0.257,0.376,197.38,361.26,23.6,85.5,15.0,10,278,2018
2018-10-06,Chennai,449.65,3.846,1.843,0.667,0.622,0.698,0.267,0.363,213.18,332.91,12.6,75.4,12.1,10,279,2018
2018-10-07,Chennai,429.19,3.529,1.717,0.613,0.584,0.735,0.31,0.383,197.38,331.54,14.2,89.9,14.6,10,280,2018
2018-10-08,Chennai,490.59,3.721,1.799,0.672,0.72,0.672,0.225,0.349,206.27,377.94,16.4,82.5,14.4,10,281,2018
2018-10-09,Chennai,487.95,3.976,1.94,0.652,0.651,0.633,0.233,0.348,230.51,373.49,15.8,84.2,13.1,10,282,2018
2018-10-10,Chennai,473.72,4.011,1.975,0.568,0.761,0.616,0.271,0.333,217.83,355.37,16.7,86.5,11.9,10,283,2018
2018-10-11,Chennai,443.46,3.538,1.828,0.645,0.705,0.769,0.211,0.334,197.21,362.97,11.5,62.4,8.1,10,284,2018
2018-10-12,Chennai,457.17,3.699,1.805,0.68,0.672,0.613,0.278,0.347,204.71,332.7,10.3,76.3,7.4,10,285,2018
2018-10-13,Chennai,476.81,3.966,1.908,0.642,0.747,0.79,0.238,0.36,206.55,363.43,14.4,96.5,10.5,10,286,2018
2018-10-14,Chennai,458.74,3.826,1.888,0.655,0.67,0.627,0.249,0.364,207.66,352.76,11.1,75.1,6.3,10,287,2018
2018-10-15,Chennai,459.54,3.701,1.653,0.622,0.649,0.587,0.288,0.329,211.26,324.92,11.4,76.5,12.5,10,288,2018
2018-10-16,Chennai,404.91,3.619,1.661,0.638,0.712,0.685,0.225,0.347,183.16,286.75,11.0,82.1,17.1,10,289,2018
2018-10-17,Chennai,479.67,3.704,1.868,0.689,0.647,0.669,0.204,0.354,217.73,374.57,10.8,91.2,11.1,10,290,2018
2018-10-18,Chennai,421.85,3.66,1.741,0.635,0.687,0.539,0.2,0.306,185.5,320.0,8.6,73.9,11.9,10,291,2018
2018-10-19,Chennai,488.9,3.953,1.853,0.597,0.69,0.695,0.272,0.367,212.67,352.9,9.5,82.9,8.0,10,292,2018
2018-10-20,Chennai,480.03,3.598,1.79,0.554,0.677,0.512,0.289,0.345,216.31,374.61,11.4,94.8,10.7,10,293,2018
2018-10-21,Chennai,450.29,3.792,1.835,0.618,0.692,0.777,0.232,0.35,204.73,335.58,15.7,87.5,11.2,10,294,2018
2018-10-22,Chennai,449.98,3.804,1.926,0.597,0.689,0.545,0.296,0.379,199.24,348.79,18.1,77.0,10.4,10,295,2018
2018-10-23,Chennai,484.64,3.725,1.779,0.585,0.684,0.667,0.263,0.33,221.9,383.84,14.6,93.2,12.0,10,296,2018
2018-10-24,Chennai,460.12,3.713,1.902,0.601,0.648,0.681,0.266,0.333,214.0,342.77,12.3,82.2,9.3,10,297,2018
2018-10-25,Chennai,434.23,3.501,1.672,0.602,0.625,0.709,0.293,0.305,203.23,302.47,14.5,88.5,11.3,10,298,2018
2018-10-26,Chennai,440.9,3.671,1.853,0.609,0.635,0.54,0.212,0.349,194.53,321.36,10.7,78.5,12.2,10,299,2018
2018-10-27,Chennai,500.0,3.703,1.801,0.698,0.636,0.686,0.285,0.372,211.74,350.92,11.7,92.6,14.5,10,300,2018
2018-10-28,Chennai,448.36,3.686,1.735,0.585,0.709,0.577,0.21,0.309,205.25,325.37,12.9,81.9,11.2,10,301,2018
2018-10-29,Chennai,500.0,4.068,1.976,0.674,0.76,0.686,0.217,0.33,222.72,391.57,12.2,86.3,9.5,10,302,2018
2018-10-30,Chennai,489.73,4.073,1.976,0.671,0.67,0.517,0.222,0.354,220.59,358.48,13.2,69.8,10.6,10,303,2018
2018-10-31,Chennai,500.0,3.963,1.922,0.667,0.733,0.699,0.283,0.342,221.16,361.63,12.2,96.3,12.2,10,304,2018
2018-11-01,Chennai,500.0,4.073,1.902,0.653,0.656,0.741,0.285,0.342,238.1,393.57,7.8,94.6,7.4,11,305,2018
2018-11-02,Chennai,449.03,3.796,1.96,0.705,0.683,0.639,0.292,0.355,198.75,334.38,11.7,74.6,7.9,11,306,2018
2018-11-03,Chennai,500.0,3.84,1.883,0.658,0.678,0.656,0.264,0.388,240.0,377.67,7.4,96.2,10.1,11,307,2018
2018-11-04,Chennai,485.47,3.776,1.667,0.65,0.72,0.701,0.254,0.353,224.71,350.92,11.6,73.0,4.6,11,308,2018
2018-11-05,Chennai,465.89,3.891,1.899,0.702,0.659,0.678,0.281,0.357,218.08,364.1,8.0,73.5,9.4,11,309,2018
2018-11-06,Chennai,500.0,3.774,1.884,0.651,0.726,0.546,0.261,0.362,223.97,375.37,5.2,81.8,8.6,11,310,2018
2018-11-07,Chennai,453.73,3.705,1.649,0.593,0.711,0.567,0.272,0.313,197.54,349.64,4.7,84.8,11.2,11,311,2018
2018-11-08,Chennai,497.98,3.488,1.652,0.678,0.697,0.629,0.264,0.359,229.71,355.96,15.2,90.2,7.5,11,312,2018
2018-11-09,Chennai,490.37,3.951,1.985,0.701,0.664,0.666,0.265,0.322,223.43,383.22,5.4,82.2,8.6,11,313,2018
2018-11-10,Chennai,500.0,3.975,1.923,0.662,0.606,0.609,0.328,0.353,220.98,378.75,11.2,74.2,9.6,11,314,2018
2018-11-11,Chennai,500.0,4.004,1.947,0.64,0.664,0.653,0.294,0.375,230.7,366.09,10.2,91.1,7.9,11,315,2018
2018-11-12,Chennai,476.14,4.026,1.861,0.666,0.727,0.732,0.281,0.345,218.98,351.89,10.8,80.9,7.2,11,316,2018
2018-11-13,Chennai,465.04,3.948,1.828,0.686,0.598,0.617,0.256,0.375,195.5,342.29,4.9,87.2,8.1,11,317,2018
2018-11-14,Chennai,489.35,3.751,1.702,0.616,0.613,0.563,0.269,0.319,225.17,369.95,6.5,89.5,4.4,11,318,2018
2018-11-15,Chennai,456.0,3.579,1.594,0.573,0.673,0.676,0.297,0.359,212.93,343.3,4.7,77.2,7.2,11,319,2018
2018-11-16,Chennai,480.32,3.678,1.58,0.652,0.645,0.732,0.273,0.36,203.98,379.22,10.4,79.4,11.2,11,320,2018
2018-11-17,Chennai,500.0,3.991,2.133,0.701,0.853,0.708,0.256,0.3,240.64,350.49,11.8,86.4,5.8,11,321,2018
2018-11-18,Chennai,458.23,3.557,1.682,0.618,0.698,0.617,0.218,0.364,217.43,350.81,7.0,88.6,7.0,11,322,2018
2018-11-19,Chennai,496.92,3.929,1.925,0.608,0.673,0.638,0.258,0.295,209.87,353.13,13.5,75.8,9.0,11,323,2018
2018-11-20,Chennai,453.65,3.982,2.031,0.664,0.743,0.629,0.289,0.358,201.28,370.38,7.7,80.1,11.5,11,324,2018
2018-11-21,Chennai,466.6,3.963,1.932,0.653,0.682,0.672,0.231,0.363,202.83,367.79,6.2,69.0,6.5,11,325,2018
2018-11-22,Chennai,469.96,3.982,1.921,0.625,0.683,0.502,0.313,0.346,202.0,351.84,7.0,76.6,8.0,11,326,2018
2018-11-23,Chennai,434.89,3.7,1.849,0.704,0.777,0.679,0.277,0.358,198.22,331.12,8.0,91.4,13.1,11,327,2018
2018-11-24,Chennai,471.87,3.643,1.918,0.626,0.577,0.617,0.312,0.4,213.54,354.61,2.0,64.6,10.1,11,328,2018
2018-11-25,Chennai,463.03,3.673,1.785,0.673,0.639,0.712,0.267,0.344,201.09,339.74,7.1,93.4,11.4,11,329,2018
2018-11-26,Chennai,500.0,3.855,1.761,0.7,0.715,0.565,0.204,0.332,218.65,366.07,5.7,93.3,7.0,11,330,2018
2018-11-27,Chennai,484.64,3.729,1.717,0.651,0.634,0.561,0.258,0.396,218.19,362.9,5.3,68.7,8.1,11,331,2018
2018-11-28,Chennai,481.72,3.537,1.643,0.694,0.637,0.675,0.25,0.359,220.07,329.17,5.6,69.5,12.2,11,332,2018
2018-11-29,Chennai,500.0,4.034,1.944,0.688,0.724,0.752,0.245,0.379,218.4,390.65,8.9,77.7,10.6,11,333,2018
2018-11-30,Chennai,457.01,4.052,1.858,0.664,0.655,0.642,0.285,0.323,206.21,363.16,5.9,74.0,11.2,11,334,2018
2018-12-01,Chennai,479.62,3.86,1.833,0.654,0.72,0.646,0.244,0.306,220.25,356.5,2.4,85.4,10.7,12,335,2018
2018-12-02,Chennai,463.47,3.89,1.874,0.728,0.686,0.608,0.228,0.338,215.9,364.81,5.9,82.8,11.1,12,336,2018
2018-12-03,Chennai,497.42,4.114,2.073,0.704,0.715,0.666,0.252,0.352,226.2,366.83,4.9,75.6,8.0,12,337,2018
2018-12-04,Chennai,500.0,3.94,1.839,0.692,0.693,0.592,0.296,0.346,226.28,368.12,5.5,65.3,6.2,12,338,2018
2018-12-05,Chennai,500.0,4.071,2.026,0.669,0.739,0.571,0.263,0.346,223.09,377.33,5.2,73.3,7.2,12,339,2018
2018-12-06,Chennai,500.0,3.836,1.894,0.648,0.748,0.702,0.244,0.319,221.74,381.16,6.5,95.5,7.9,12,340,2018
2018-12-07,Chennai,482.28,3.977,1.976,0.59,0.661,0.58,0.259,0.361,218.46,351.46,1.2,76.6,3.3,12,341,2018
2018-12-08,Chennai,491.23,3.942,1.705,0.683,0.616,0.693,0.305,0.351,221.82,372.35,1.2,85.9,10.1,12,342,2018
2018-12-09,Chennai,500.0,3.866,1.734,0.651,0.693,0.653,0.287,0.313,228.31,378.31,5.0,77.0,11.1,12,343,2018
2018-12-10,Chennai,480.11,3.917,1.773,0.673,0.667,0.721,0.288,0.351,209.94,332.91,4.4,87.5,9.2,12,344,2018
2018-12-11,Chennai,481.82,3.645,1.879,0.763,0.66,0.586,0.287,0.354,221.95,357.94,2.3,72.7,7.3,12,345,2018
2018-12-12,Chennai,500.0,3.878,1.803,0.722,0.606,0.703,0.223,0.378,212.85,372.2,-1.0,82.5,9.2,12,346,2018
2018-12-13,Chennai,500.0,3.946,1.816,0.685,0.676,0.656,0.269,0.347,230.46,367.56,5.8,80.1,4.7,12,347,2018
2018-12-14,Chennai,500.0,3.871,1.871,0.659,0.695,0.55,0.303,0.377,223.31,367.6,3.7,72.6,4.5,12,348,2018
2018-12-15,Chennai,489.66,3.833,2.022,0.705,0.663,0.604,0.207,0.375,211.3,372.93,6.0,72.2,13.2,12,349,2018
2018-12-16,Chennai,500.0,4.192,1.97,0.71,0.694,0.614,0.215,0.341,216.0,355.74,5.8,59.3,3.8,12,350,2018
2018-12-17,Chennai,483.29,4.162,1.964,0.655,0.725,0.685,0.241,0.371,221.88,375.39,7.1,67.6,11.0,12,351,2018
2018-12-18,Chennai,500.0,4.01,2.033,0.659,0.763,0.596,0.251,0.381,226.0,373.38,1.8,90.1,12.4,12,352,2018
2018-12-19,Chennai,487.19,4.064,2.001,0.676,0.769,0.58,0.275,0.38,220.89,380.21,5.0,84.1,8.9,12,353,2018
2018-12-20,Chennai,500.0,3.646,1.772,0.641,0.661,0.618,0.235,0.365,223.48,367.37,11.2,68.6,8.7,12,354,2018
2018-12-21,Chennai,439.09,3.729,1.771,0.637,0.656,0.711,0.289,0.356,194.34,340.9,5.7,62.1,9.3,12,355,2018
2018-12-22,Chennai,490.63,3.776,1.847,0.613,0.627,0.65,0.341,0.331,221.74,374.51,9.5,78.3,3.5,12,356,2018
2018-12-23,Chennai,498.17,3.858,1.666,0.738,0.732,0.648,0.258,0.383,223.9,352.15,7.1,70.3,7.3,12,357,2018
2018-12-24,Chennai,488.51,4.094,2.004,0.618,0.705,0.695,0.233,0.33,213.73,364.13,2.4,71.3,12.5,12,358,2018
2018-12-25,Chennai,458.07,3.887,1.801,0.616,0.764,0.592,0.262,0.356,192.7,373.94,12.3,64.6,9.2,12,359,2018
2018-12-26,Chennai,475.07,3.718,1.929,0.573,0.7,0.769,0.292,0.381,208.17,366.45,9.2,78.5,8.5,12,360,2018
2018-12-27,Chennai,500.0,4.235,2.122,0.691,0.667,0.772,0.28,0.339,226.23,361.74,1.2,68.2,9.1,12,361,2018
2018-12-28,Chennai,500.0,4.192,2.085,0.626,0.69,0.617,0.298,0.359,231.62,369.34,4.7,70.6,7.2,12,362,2018
2018-12-29,Chennai,500.0,4.067,2.124,0.698,0.685,0.666,0.268,0.328,209.01,384.93,10.5,56.7,5.8,12,363,2018
2018-12-30,Chennai,476.17,3.62,1.972,0.664,0.657,0.642,0.286,0.353,210.25,361.18,7.1,58.4,11.3,12,364,2018
2018-12-31,Chennai,500.0,4.168,2.014,0.708,0.698,0.625,0.353,0.34,226.68,356.81,-0.3,54.9,6.6,12,365,2018
2019-01-01,Chennai,500.0,4.089,1.971,0.632,0.646,0.708,0.265,0.344,225.96,353.88,3.2,67.2,14.7,1,1,2019
2019-01-02,Chennai,471.14,3.716,1.88,0.667,0.756,0.56,0.277,0.372,212.42,361.88,3.0,63.7,8.4,1,2,2019
2019-01-03,Chennai,463.99,3.527,1.755,0.707,0.6,0.618,0.291,0.374,204.57,344.6,9.9,51.9,10.1,1,3,2019
2019-01-04,Chennai,453.65,3.882,1.705,0.704,0.749,0.703,0.352,0.349,197.9,353.07,7.1,64.6,13.3,1,4,2019
2019-01-05,Chennai,457.28,3.965,1.893,0.705,0.662,0.762,0.303,0.366,209.34,347.07,4.7,62.6,10.3,1,5,2019
2019-01-06,Chennai,477.12,4.027,1.847,0.686,0.543,0.73,0.281,0.352,216.51,348.02,3.3,46.0,5.7,1,6,2019
2019-01-07,Chennai,500.0,3.569,1.757,0.665,0.598,0.592,0.264,0.354,224.38,374.52,7.7,54.7,7.7,1,7,2019
2019-01-08,Chennai,500.0,4.186,2.055,0.683,0.686,0.601,0.319,0.338,240.98,369.88,5.4,61.9,4.9,1,8,2019
2019-01-09,Chennai,480.86,3.626,1.764,0.612,0.667,0.615,0.276,0.351,226.1,364.11,6.4,51.2,8.6,1,9,2019
2019-01-10,Chennai,500.0,4.043,1.904,0.644,0.711,0.757,0.324,0.322,228.92,364.21,7.8,56.8,6.6,1,10,2019
2019-01-11,Chennai,476.94,3.924,1.853,0.722,0.661,0.68,0.271,0.404,222.01,339.48,6.6,52.4,8.6,1,11,2019
2019-01-12,Chennai,500.0,4.152,2.156,0.704,0.713,0.858,0.261,0.386,230.17,373.08,2.1,45.2,12.6,1,12,2019
2019-01-13,Chennai,476.86,3.962,1.724,0.621,0.682,0.687,0.236,0.411,212.39,347.35,8.9,40.4,13.4,1,13,2019
2019-01-14,Chennai,500.0,3.933,2.155,0.677,0.716,0.774,0.295,0.385,216.09,386.34,9.5,47.4,4.7,1,14,2019
2019-01-15,Chennai,500.0,4.055,2.118,0.635,0.729,0.648,0.225,0.369,232.71,372.13,12.8,72.2,4.7,1,15,2019
2019-01-16,Chennai,477.04,3.803,1.84,0.649,0.715,0.601,0.318,0.319,214.55,360.92,4.7,45.9,9.3,1,16,2019
2019-01-17,Chennai,500.0,3.93,1.953,0.729,0.669,0.824,0.237,0.384,232.2,370.48,10.6,53.9,8.6,1,17,2019
2019-01-18,Chennai,469.32,3.753,1.829,0.599,0.754,0.56,0.226,0.39,217.74,353.91,10.7,54.2,5.7,1,18,2019
2019-01-19,Chennai,500.0,4.0,1.922,0.614,0.684,0.667,0.279,0.34,213.0,382.28,10.2,69.7,8.5,1,19,2019
2019-01-20,Chennai,482.47,4.055,1.917,0.667,0.648,0.654,0.31,0.375,222.13,364.72,7.6,37.1,9.0,1,20,2019
2019-01-21,Chennai,485.47,3.977,1.867,0.684,0.663,0.609,0.278,0.367,232.33,344.47,4.5,47.4,8.3,1,21,2019
2019-01-22,Chennai,497.45,3.95,1.974,0.65,0.704,0.678,0.304,0.362,222.42,367.75,6.5,55.0,12.2,1,22,2019
2019-01-23,Chennai,485.73,3.929,1.844,0.71,0.733,0.653,0.291,0.375,221.36,388.8,4.2,51.1,11.8,1,23,2019
2019-01-24,Chennai,500.0,4.29,2.077,0.653,0.717,0.594,0.302,0.373,233.33,379.47,3.2,48.2,8.7,1,24,2019
